unique_name,strongs,founder,people_group,latitude,lat,longitude,long,bcv_id
Shinar@Gen.10.10,H8152,,,32.53650368616845,32.5,44.42088287373876,44.4,gen.10.10
Shion@Jos.19.19,H7866,,,32.716666,32.7,35.333334,35.3,jos.19.19
Shittim_Valley@Jol.3.18,H7851H,,,31.85826217905818,31.8,35.64156652792805,35.6,jol.3.18
Shoa@Ezk.23.23,H7772,,,34.798311,34.7,48.514966,48.5,ezk.23.23
Shual@1Sa.13.17,H7777A,,,31.95378955858199,31.9,35.29913577541004,35.2,1sa.13.17
Shunem@Jos.19.18,H7766,,,32.60563102234625,32.6,35.33430585716489,35.3,jos.19.18
Shur@Gen.16.7,H7793,,,30.2354,30.2,33.247,33.2,gen.16.7
Sibmah@Num.32.38,H7643H,,,31.815283,31.8,35.766738,35.7,num.32.38
Sibraim@Ezk.47.16,H5453,,,35.136204,35.1,36.749488,36.7,ezk.47.16
Siddim_Valley@Gen.14.3,H7708,,,31.235341,31.2,35.517624,35.5,gen.14.3
Sidon@Gen.10.19,H6721H,Sidon@Gen.10.15,,33.56316734135746,33.5,35.36634649354799,35.3,gen.10.19
Silla@2Ki.12.20,H5538,,,31.777444,31.7,35.234935,35.2,2ki.12.20
Siloam@Neh.3.15,H7975A,,,31.777444,31.7,35.234935,35.2,neh.3.15
Sin@Exo.16.1,H5512B,,,28.838778,28.8,33.420573,33.4,exo.16.1
Sinai@Exo.19.11,H5514G,,,28.539722,28.5,33.973333,33.9,exo.19.11
Sinai_Wilderness@Exo.19.1,H4057G,,,0,,14z,,exo.19.1
Siphmoth@1Sa.30.28,H8224,,,31.373521,31.3,35.074552,35.0,1sa.30.28
Sirah@2Sa.3.26,H5626,,,31.55,31.5,35.1,35.1,2sa.3.26
Sitnah@Gen.26.21,H7856,,,31.39129109635703,31.3,34.56057015639144,34.5,gen.26.21
Smyrna@Rev.1.11,G4667,,,38.45196037886051,38.4,27.16192104844777,27.1,rev.1.11
Socoh@Jos.15.35,H7755G,,,31.68123465358001,31.6,34.97639817516712,34.9,jos.15.35
Socoh@Jos.15.48,H7755H,,,31.41666959977098,31.4,34.96667012280085,34.9,jos.15.48
Sodom@Gen.10.19,H5467,,,31.19656033132318,31.1,35.39648411813492,35.3,gen.10.19
Solomon's_Portico@Act.3.11,G4672H,,,31.777444,31.7,35.234935,35.2,act.3.11
Sorek_Valley@Jdg.16.4,H7796,,,31.825731,31.8,34.989013,34.9,jdg.16.4
Spain@Rom.15.24,G4681,,,40.481391,40.4,-3.175332,-3.1,rom.15.24
Straight@Act.9.11,G2117,,,33.519299,33.5,36.31344999999999,36.3,act.9.11
Succoth@Gen.33.17,H5523G,,,32.19998298531073,32.1,35.63331303389634,35.6,gen.33.17
Succoth@Exo.12.37,H5523H,,,30.62077414398056,30.6,32.25869322351544,32.2,exo.12.37
Suph@Deu.1.1,H5489,,,27.088473,27.0,34.771729,34.7,deu.1.1
Suphah@Num.21.14,H5492B,,,27.088473,27.0,34.771729,34.7,num.21.14
Sur@2Ki.11.6,H5495,,,31.777444,31.7,35.234935,35.2,2ki.11.6
Susa@Ezr.4.9,H7800,,,32.18919123705116,32.1,48.25788647687722,48.2,ezr.4.9
Sychar@Jhn.4.5,G4965,,,32.20307656686443,32.2,35.31192106402537,35.3,jhn.4.5
Syene@Isa.49.12,H5482,,,24.066181,24.0,32.895862,32.8,isa.49.12
Syracuse@Act.28.12,G4946,,,37.06823247873927,37.0,15.2948238829937,15.2,act.28.12
Syria@Jdg.10.6,H0758I,Aram@Gen.10.22,,33.519299,33.5,36.31344999999999,36.3,jdg.10.6
Syrtis@Act.27.17,G4950,,,31.766667,31.7,18.505556,18.5,act.27.17
Taanach@Jos.12.21,H8590,,,32.51723975501718,32.5,35.21632508826309,35.2,jos.12.21
Taanath-shiloh@Jos.16.6,H8387,,,32.150000,32.1,35.383333,35.3,jos.16.6
Tabbath@Jdg.7.22,H2888,,,32.356010,32.3,35.536929,35.5,jdg.7.22
Taberah@Num.11.3,H8404,,,28.916667,28.9,34.500000,34.5,num.11.3
Tabor@1Sa.10.3,H8396H,,,31.93053920580005,31.9,35.22103274923676,35.2,1sa.10.3
Tabor_Mount@Jdg.4.6,H8396G,,,32.68695640243183,32.6,35.39091304299688,35.3,jdg.4.6
Tadmor@1Ki.9.18,H8412,,,34.5540491686839,34.5,38.26590497164145,38.2,1ki.9.18
Tahath@Num.33.26,H8480G,,,30.317396,30.3,35.407152,35.4,num.33.26
Tahpanhes@Jer.2.16,H8471,,,30.860556,30.8,32.171389,32.1,jer.2.16
Tamar@Ezk.47.18,H8559J,,,31.024923,31.0,35.064154,35.0,ezk.47.18
Tappuah@Jos.12.17,H8599B,,,32.11666666666667,32.1,35.23333333333333,35.2,jos.12.17
Tappuah@Jos.15.34,H8599G,,,32.15,32.1,35.1260,35.1,jos.15.34
Taralah@Jos.18.27,H8634,,,31.792733,31.7,35.196862,35.1,jos.18.27
Tarshish@1Ki.10.22,H8659H,Tarshish@Gen.10.4,,36.95299512880268,36.9,-6.379340234132555,-6.3,1ki.10.22
Tarsus@Act.9.11,G5019,,,36.91802695356275,36.9,34.89153398422567,34.8,act.9.11
Tekoa@2Sa.14.2,H8620,,,31.63622127191993,31.6,35.21407721824517,35.2,2sa.14.2
Tel-abib@Ezk.3.15,H8512,,,32.127213,32.1,45.229995,45.2,ezk.3.15
Telaim@1Sa.15.4,H2923,,,32.049953,32.0,35.733402,35.7,1sa.15.4
Telassar@2Ki.19.12,H8515,,,32.18919123705116,32.1,48.25788647687722,48.2,2ki.19.12
Telem@Jos.15.24,H2928G,,,32.049953,32.0,35.733402,35.7,jos.15.24
Tel-harsha@Ezr.2.59,H8521,,,32.127213,32.1,45.229995,45.2,ezr.2.59
Tel-melah@Ezr.2.59,H8528,,,32.127213,32.1,45.229995,45.2,ezr.2.59
Tema@Job.6.19,H8485H,Tema@Gen.25.15,,27.633172,27.6,38.554125,38.5,job.6.19
Teman@Gen.36.34,H8487H,Teman@Gen.36.11,,30.203813,30.2,35.732568,35.7,gen.36.34
Terah@Num.33.27,H8646H,,,30.317396,30.3,35.407152,35.4,num.33.27
Thebes@Jer.46.25,H4996,,,25.700025,25.7,32.639441,32.6,jer.46.25
Thebez@Jdg.9.50,H8405,,,32.3241024517848,32.3,35.36825275634464,35.3,jdg.9.50
Thessalonica@Act.17.1,G2332,,,40.632155565205,40.6,22.9320868699276,22.9,act.17.1
Three_Taverns@Act.28.15,G5140,,,41.591320,41.5,12.828636,12.8,act.28.15
Thyatira@Act.16.14,G2363,,,38.92579128786831,38.9,27.85655574592795,27.8,act.16.14
Tiberias@Jos.19.35,H7557,,,32.79553799444466,32.7,35.52922039819518,35.5,jos.19.35
Tibhath@1Ch.18.8,H2880,,,33.931480,33.9,36.152049,36.1,1ch.18.8
Tigris@Gen.2.14,H2313,,,35.983343,35.9,43.346466,43.3,gen.2.14
Timnah@Gen.38.12,H8553G,,,31.784368,31.7,34.909680,34.9,gen.38.12
Timnah@Jos.15.57,H8553H,,,31.699323,31.6,35.040359,35.0,jos.15.57
Timnath-heres@Jdg.2.9,H8556A,,,32.121473,32.1,35.150392,35.1,jdg.2.9
Tiphsah@1Ki.4.24,H8607G,,,35.847967,35.8,38.732350,38.7,1ki.4.24
Tiphsah@2Ki.15.16,H8607H,,,32.166667,32.1,35.166667,35.1,2ki.15.16
Tirzah@Jos.12.24,H8656H,,,32.27136869937776,32.2,35.29430386845415,35.2,jos.12.24
Tishbe@1Ki.17.1,H8453B,,,33.01718199667929,33.0,35.56804856758258,35.5,1ki.17.1
Tob@Jdg.11.3,H2897,,,32.561735,32.5,36.240494,36.2,jdg.11.3
Tochen@1Ch.4.32,H8507,,,31.8099,31.8,34.9365,34.9,1ch.4.32
Tolad@1Ch.4.29,H8434,,,32.049953,32.0,35.733402,35.7,1ch.4.29
Tophel@Deu.1.1,H8603,,,30.936991,30.9,35.616870,35.6,deu.1.1
Tower_of_Eder@Gen.35.21,H4029,,,31.70536129174666,31.7,35.21026630105202,35.2,gen.35.21
Tower_of_Hananel@Neh.3.1,H2606,,,31.777444,31.7,35.234935,35.2,neh.3.1
Tower_of_the_Hundred@Neh.3.1,H4026H,,,31.777444,31.7,35.234935,35.2,neh.3.1
Tower_of_the_Ovens@Neh.3.11,H4026I,,,31.777444,31.7,35.234935,35.2,neh.3.11
Trachonitis@Luk.3.1,G5139,,,32.833333,32.8,36.5,36.5,luk.3.1
Travelers_Valley@Ezk.39.11,H1516O,,,31.49684513710609,31.4,35.78284105296996,35.7,ezk.39.11
Troas@Act.16.8,G5174,,,39.50664305923271,39.5,26.08059270470616,26.0,act.16.8
Trogyllium@Act.20.15,G5175,,,0,,14z,,act.20.15
Tubal@Isa.66.19,H8422H,Tubal@Gen.10.2,,40.905222,40.9,37.799969,37.7,isa.66.19
Tyre@Jos.19.29,H6865,,,33.27582782266882,33.2,35.19257453545583,35.1,jos.19.29
Ulai@Dan.8.2,H0195,,,32.178696,32.1,48.224890,48.2,dan.8.2
Ummah@Jos.19.30,H5981,,,33.104377,33.1,35.180623,35.1,jos.19.30
Uphaz@Jer.10.9,H0210,,,22,,77,,jer.10.9
Ur@Gen.11.28,H0218B,,,30.9620520474569,30.9,46.10374195774169,46.1,gen.11.28
Uz@Job.1.1,H5780J,Uz@Gen.36.28,,30.0334,30.0,36.44839,36.4,job.1.1
Uzal@Ezk.27.19,H0187H,Uzal@Gen.10.27,,15.354879,15.3,44.215092,44.2,ezk.27.19
Uzza@2Ki.21.18,H1588G,,,31.777444,31.7,35.234935,35.2,2ki.21.18
Uzzen-sheerah@1Ch.7.24,H0242,,,31.887821,31.8,35.045649,35.0,1ch.7.24
Valley_Gate@2Ch.26.9,H1516M,,,31.777444,31.7,35.234935,35.2,2ch.26.9
Vedan@Ezk.27.19,H2051,,,0,,14z,,ezk.27.19
Waheb@Num.21.14,H2052,,,27.088473,27.0,34.771729,34.7,num.21.14
Washer's_Field@2Ki.18.17,H3526G,,,31.769079,31.7,35.227994,35.2,2ki.18.17
Water_Gate@Neh.3.26,H4325H,,,31.777444,31.7,35.234935,35.2,neh.3.26
Way_of_Holiness@Isa.35.8,H1870H,,,31.777444,31.7,35.234935,35.2,isa.35.8
Wildgoats_Rocks@1Sa.24.2,H3277G,,,31.46152536164766,31.4,35.39241108242345,35.3,1sa.24.2
Yeshanah_Gate@Neh.3.6,H3465G,,,31.777444,31.7,35.234935,35.2,neh.3.6
Yiron@Jos.19.38,H3375,,,33.088748,33.0,35.414111,35.4,jos.19.38
Zaanan@Mic.1.11,H6630,,,31.743719,31.7,34.694006,34.6,mic.1.11
Zaanannim@Jos.19.33,H6815,,,33.11298357486105,33.1,35.53361334150225,35.5,jos.19.33
Zalmonah@Num.33.41,H6758,,,31.49684513710609,31.4,35.78284105296996,35.7,num.33.41
Zanoah@Jos.15.34,H2182G,,,31.716667,31.7,35.000000,35.0,jos.15.34
Zanoah@Jos.15.56,H2182H,,,31.366667,31.3,35.000000,35.0,jos.15.56
Zaphon@Jos.13.27,H6828H,,,32.237710,32.2,35.585865,35.5,jos.13.27
Zarephath@1Ki.17.9,H6886,,,33.4333,33.4,35.3,35.3,1ki.17.9
Zarethan@Jos.3.16,H6891,,,32.267821,32.2,35.576613,35.5,jos.3.16
Zeboiim@Gen.10.19,H6636,,,31.11942270162137,31.1,35.41253049195169,35.4,gen.10.19
Zeboim@Neh.11.34,H6650G,,,31.10182240291489,31.1,35.47633656511371,35.4,neh.11.34
Zeboim_Valley@1Sa.13.18,H6650H,,,31.936283,31.9,35.424836,35.4,1sa.13.18
Zedad@Num.34.8,H6657,,,34.312571,34.3,36.925484,36.9,num.34.8
Zela@Jos.18.28,H6762,,,31.792733,31.7,35.196862,35.1,jos.18.28
Zelzah@1Sa.10.2,H6766,,,31.717666,31.7,35.187019,35.1,1sa.10.2
Zemaraim@Jos.18.22,H6787,,,31.910999,31.9,35.457280,35.4,jos.18.22
Zenan@Jos.15.37,H6799,,,31.743719,31.7,34.694006,34.6,jos.15.37
Zephath@Jdg.1.17,H6857,,,30.880918,30.8,34.630620,34.6,jdg.1.17
Zephathah_Valley@2Ch.14.10,H6859,,,31.615198,31.6,34.910085,34.9,2ch.14.10
Zer@Jos.19.35,H6863,,,33.125828,33.1,35.165000,35.1,jos.19.35
Zered@Num.21.12,H2218,,,30.884128,30.8,35.897633,35.8,num.21.12
Zeredah@1Ki.11.26,H6868G,,,32.23293813761263,32.2,35.27304180036391,35.2,1ki.11.26
Zereth-shahar@Jos.13.19,H6890,,,31.616962,31.6,35.567522,35.5,jos.13.19
Ziddim@Jos.19.35,H6661,,,32.814279,32.8,35.435872,35.4,jos.19.35
Ziklag@Jos.15.31,H6860,,,31.37760000000001,31.3,34.87356199999998,34.8,jos.15.31
Zimri@Jer.25.25,H2174B,,,32.18919123705116,32.1,48.25788647687722,48.2,jer.25.25
Zin@Num.13.21,H6790,,,30.68771281376111,30.6,34.49479554246946,34.4,num.13.21
Zior@Jos.15.54,H6730,,,31.589719,31.5,35.148296,35.1,jos.15.54
Ziph@Jos.15.24,H2128G,,,32.049953,32.0,35.733402,35.7,jos.15.24
Ziph@Jos.15.55,H2128H,,,31.4833,31.4,35.1333,35.1,jos.15.55
Ziphron@Num.34.9,H2202,,,34.229499,34.2,37.240077,37.2,num.34.9
Ziz@2Ch.20.16,H6732,,,31.572903,31.5,35.406346,35.4,2ch.20.16
Zoan@Num.13.22,H6814,,,30.97461982407924,30.9,31.88417306768534,31.8,num.13.22
Zoar@Gen.13.10,H6820,,,30.9265225301655,30.9,35.4190606947832,35.4,gen.13.10
Zobah@1Sa.14.47,H6678G,,,34.312571,34.3,36.925484,36.9,1sa.14.47
Zophim@Num.23.14,H6839,,,31.767811,31.7,35.725296,35.7,num.23.14
Zorah@Jos.15.33,H6881,,,31.762141,31.7,34.969319,34.9,jos.15.33
Zuph@1Sa.9.5,H6689H,,,31.84684772753698,31.8,35.18491237777512,35.1,1sa.9.5
Cyprus@Num.24.24,H3794H,,Kittim@Gen.10.4,35.018306,35.0,33.207693,33.2,num.24.24
