from_unique_name,to_bcv_id
Midian@Gen.36.35,psa.83.9
Midian@Gen.36.35,isa.9.4
Midian@Gen.36.35,isa.10.26
Midian@Gen.36.35,isa.60.6
Midian@Gen.36.35,hab.3.7
Midian@Gen.36.35,jdg.6.3
Midian@Gen.36.35,jdg.6.7
Midian@Gen.36.35,jdg.6.11
Midian@Gen.36.35,jdg.6.16
Midian@Gen.36.35,jdg.6.33
Midian@Gen.36.35,jdg.7.2
Midian@Gen.36.35,jdg.7.7
Midian@Gen.36.35,jdg.7.12
Midian@Gen.36.35,jdg.7.24
Midian@Gen.36.35,gen.37.28
Midian@Gen.36.35,num.10.29
Midian@Gen.36.35,num.25.15
Midian@Gen.36.35,num.25.17
Midian@Gen.36.35,num.31.2
Midian@Gen.36.35,num.25.6
Midian@Gen.36.35,num.25.14
Midian@Gen.36.35,gen.37.36
Midian@Gen.36.35,act.7.29
Migdal-el@Jos.19.38,jos.19.38
Migdal-gad@Jos.15.37,jos.15.37
Migdol@Exo.14.2,exo.14.2
Migdol@Exo.14.2,num.33.7
Migdol@Exo.14.2,jer.44.1
Migdol@Exo.14.2,jer.46.14
Migdol@Exo.14.2,ezk.29.10
Migdol@Exo.14.2,ezk.30.6
Migron@1Sa.14.2,1sa.14.2
Migron@1Sa.14.2,isa.10.28
Miletus@Act.20.15,act.20.15
Miletus@Act.20.15,act.20.17
Miletus@Act.20.15,2ti.4.20
Millo@2Sa.5.9,2sa.5.9
Millo@2Sa.5.9,1ki.9.15
Millo@2Sa.5.9,1ki.9.24
Millo@2Sa.5.9,1ki.11.27
Millo@2Sa.5.9,1ch.11.8
Millo@2Sa.5.9,2ch.32.5
Minni@Jer.51.27,jer.51.27
Minnith@Jdg.11.33,jdg.11.33
Minnith@Jdg.11.33,ezk.27.17
Mishal@Jos.19.26,jos.19.26
Mishal@Jos.19.26,jos.21.30
Misrephoth-maim@Jos.11.8,jos.11.8
Misrephoth-maim@Jos.11.8,jos.13.6
Mithkah@Num.33.28,num.33.28
Mithkah@Num.33.28,num.33.29
Mitylene@Act.20.14,act.20.14
Mizar_Mount@Psa.42.6,psa.42.6
Mizpah@Jdg.20.1,1ki.15.22
Mizpah@Jdg.20.1,2ki.25.23
Mizpah@Jdg.20.1,2ki.25.25
Mizpah@Jdg.20.1,2ch.16.6
Mizpah@Jdg.20.1,neh.3.7
Mizpah@Jdg.20.1,neh.3.15
Mizpah@Jdg.20.1,neh.3.19
Mizpah@Jdg.20.1,jer.40.10
Mizpah@Jdg.20.1,jer.40.15
Mizpah@Jdg.20.1,jer.41.1
Mizpah@Jdg.20.1,jer.41.1
Mizpah@Jdg.20.1,jer.41.3
Mizpah@Jdg.20.1,jer.41.6
Mizpah@Jdg.20.1,jer.41.10
Mizpah@Jdg.20.1,jer.41.10
Mizpah@Jdg.20.1,jer.41.14
Mizpah@Jdg.20.1,jer.41.16
Mizpah@Jdg.20.1,jer.40.6
Mizpah@Jdg.20.1,jer.40.8
Mizpah@Jdg.20.1,jer.40.12
Mizpah@Jdg.20.1,jer.40.13
Mizpah@Jdg.20.1,jdg.20.1
Mizpah@Jdg.20.1,jdg.20.3
Mizpah@Jdg.20.1,jdg.21.1
Mizpah@Jdg.20.1,jdg.21.5
Mizpah@Jdg.20.1,jdg.21.8
Mizpah@Jdg.20.1,1sa.7.5
Mizpah@Jdg.20.1,1sa.7.6
Mizpah@Jdg.20.1,1sa.7.6
Mizpah@Jdg.20.1,1sa.7.7
Mizpah@Jdg.20.1,1sa.7.11
Mizpah@Jdg.20.1,1sa.7.12
Mizpah@Jdg.20.1,1sa.7.16
Mizpah@Jdg.20.1,1sa.10.17
Mizpah@Jdg.20.1,jos.18.26
Mizpah@Jdg.20.1,1sa.1.19
Mizpah@Jdg.20.1,1sa.2.11
Mizpah@Jdg.20.1,1sa.7.17
Mizpah@Jdg.20.1,1sa.8.4
Mizpah@Jdg.20.1,1sa.15.34
Mizpah@Jdg.20.1,1sa.16.13
Mizpah@Jdg.20.1,1sa.19.18
Mizpah@Jdg.20.1,1sa.19.19
Mizpah@Jdg.20.1,1sa.19.22
Mizpah@Jdg.20.1,1sa.19.22
Mizpah@Jdg.20.1,1sa.19.23
Mizpah@Jdg.20.1,1sa.19.23
Mizpah@Jdg.20.1,1sa.20.1
Mizpah@Jdg.20.1,1sa.25.1
Mizpah@Jdg.20.1,1sa.28.3
Mizpah@Jdg.20.1,1sa.1.1
Mizpah@Jdg.20.1,mat.27.57
Mizpah@Jdg.20.1,mrk.15.43
Mizpah@Jdg.20.1,luk.23.50
Mizpah@Jdg.20.1,luk.23.51
Mizpah@Jdg.20.1,jhn.19.38
Mizpeh@Jos.15.38,jos.15.38
Mizpeh_Valley@Jos.11.8,jos.11.3
Mizpeh_Valley@Jos.11.8,jos.11.8
Moab@Gen.36.35,gen.36.35
Moab@Gen.36.35,exo.15.15
Moab@Gen.36.35,num.21.11
Moab@Gen.36.35,num.21.13
Moab@Gen.36.35,num.21.13
Moab@Gen.36.35,num.21.15
Moab@Gen.36.35,num.21.20
Moab@Gen.36.35,num.21.26
Moab@Gen.36.35,num.21.28
Moab@Gen.36.35,num.21.29
Moab@Gen.36.35,num.22.3
Moab@Gen.36.35,num.22.3
Moab@Gen.36.35,num.22.4
Moab@Gen.36.35,num.22.4
Moab@Gen.36.35,num.22.7
Moab@Gen.36.35,num.22.8
Moab@Gen.36.35,num.22.10
Moab@Gen.36.35,num.22.14
Moab@Gen.36.35,num.22.21
Moab@Gen.36.35,num.22.36
Moab@Gen.36.35,num.23.6
Moab@Gen.36.35,num.23.7
Moab@Gen.36.35,num.23.17
Moab@Gen.36.35,num.24.17
Moab@Gen.36.35,num.25.1
Moab@Gen.36.35,num.33.44
Moab@Gen.36.35,deu.1.5
Moab@Gen.36.35,deu.2.8
Moab@Gen.36.35,deu.2.9
Moab@Gen.36.35,deu.2.18
Moab@Gen.36.35,deu.29.1
Moab@Gen.36.35,deu.32.49
Moab@Gen.36.35,deu.34.5
Moab@Gen.36.35,deu.34.6
Moab@Gen.36.35,jos.24.9
Moab@Gen.36.35,jdg.3.12
Moab@Gen.36.35,jdg.3.14
Moab@Gen.36.35,jdg.3.15
Moab@Gen.36.35,jdg.3.17
Moab@Gen.36.35,jdg.3.30
Moab@Gen.36.35,jdg.10.6
Moab@Gen.36.35,jdg.11.15
Moab@Gen.36.35,jdg.11.17
Moab@Gen.36.35,jdg.11.18
Moab@Gen.36.35,jdg.11.18
Moab@Gen.36.35,jdg.11.18
Moab@Gen.36.35,jdg.11.18
Moab@Gen.36.35,jdg.11.25
Moab@Gen.36.35,rut.1.1
Moab@Gen.36.35,rut.1.2
Moab@Gen.36.35,rut.1.6
Moab@Gen.36.35,rut.1.6
Moab@Gen.36.35,rut.1.22
Moab@Gen.36.35,rut.2.6
Moab@Gen.36.35,rut.4.3
Moab@Gen.36.35,1sa.12.9
Moab@Gen.36.35,1sa.14.47
Moab@Gen.36.35,1sa.22.3
Moab@Gen.36.35,1sa.22.3
Moab@Gen.36.35,1sa.22.4
Moab@Gen.36.35,2sa.8.2
Moab@Gen.36.35,2sa.8.12
Moab@Gen.36.35,2sa.23.20
Moab@Gen.36.35,1ki.11.7
Moab@Gen.36.35,1ki.11.33
Moab@Gen.36.35,2ki.1.1
Moab@Gen.36.35,2ki.3.4
Moab@Gen.36.35,2ki.3.5
Moab@Gen.36.35,2ki.3.7
Moab@Gen.36.35,2ki.3.7
Moab@Gen.36.35,2ki.3.10
Moab@Gen.36.35,2ki.3.13
Moab@Gen.36.35,2ki.3.23
Moab@Gen.36.35,2ki.3.26
Moab@Gen.36.35,2ki.23.13
Moab@Gen.36.35,1ch.1.46
Moab@Gen.36.35,1ch.4.22
Moab@Gen.36.35,1ch.8.8
Moab@Gen.36.35,1ch.11.22
Moab@Gen.36.35,1ch.18.2
Moab@Gen.36.35,1ch.18.11
Moab@Gen.36.35,2ch.20.10
Moab@Gen.36.35,2ch.20.22
Moab@Gen.36.35,2ch.20.23
Moab@Gen.36.35,psa.60.8
Moab@Gen.36.35,psa.83.6
Moab@Gen.36.35,psa.108.9
Moab@Gen.36.35,isa.11.14
Moab@Gen.36.35,isa.15.1
Moab@Gen.36.35,isa.15.1
Moab@Gen.36.35,isa.15.1
Moab@Gen.36.35,isa.15.2
Moab@Gen.36.35,isa.15.4
Moab@Gen.36.35,isa.15.5
Moab@Gen.36.35,isa.15.8
Moab@Gen.36.35,isa.15.9
Moab@Gen.36.35,isa.16.2
Moab@Gen.36.35,isa.16.4
Moab@Gen.36.35,isa.16.6
Moab@Gen.36.35,isa.16.7
Moab@Gen.36.35,isa.16.7
Moab@Gen.36.35,isa.16.11
Moab@Gen.36.35,isa.16.12
Moab@Gen.36.35,isa.16.13
Moab@Gen.36.35,isa.16.14
Moab@Gen.36.35,isa.25.10
Moab@Gen.36.35,jer.9.26
Moab@Gen.36.35,jer.25.21
Moab@Gen.36.35,jer.27.3
Moab@Gen.36.35,jer.40.11
Moab@Gen.36.35,jer.48.1
Moab@Gen.36.35,jer.48.2
Moab@Gen.36.35,jer.48.4
Moab@Gen.36.35,jer.48.9
Moab@Gen.36.35,jer.48.11
Moab@Gen.36.35,jer.48.13
Moab@Gen.36.35,jer.48.15
Moab@Gen.36.35,jer.48.16
Moab@Gen.36.35,jer.48.18
Moab@Gen.36.35,jer.48.20
Moab@Gen.36.35,jer.48.20
Moab@Gen.36.35,jer.48.24
Moab@Gen.36.35,jer.48.25
Moab@Gen.36.35,jer.48.26
Moab@Gen.36.35,jer.48.28
Moab@Gen.36.35,jer.48.29
Moab@Gen.36.35,jer.48.31
Moab@Gen.36.35,jer.48.31
Moab@Gen.36.35,jer.48.33
Moab@Gen.36.35,jer.48.35
Moab@Gen.36.35,jer.48.36
Moab@Gen.36.35,jer.48.38
Moab@Gen.36.35,jer.48.38
Moab@Gen.36.35,jer.48.39
Moab@Gen.36.35,jer.48.39
Moab@Gen.36.35,jer.48.40
Moab@Gen.36.35,jer.48.41
Moab@Gen.36.35,jer.48.42
Moab@Gen.36.35,jer.48.43
Moab@Gen.36.35,jer.48.44
Moab@Gen.36.35,jer.48.45
Moab@Gen.36.35,jer.48.46
Moab@Gen.36.35,jer.48.47
Moab@Gen.36.35,jer.48.47
Moab@Gen.36.35,ezk.25.8
Moab@Gen.36.35,ezk.25.9
Moab@Gen.36.35,ezk.25.11
Moab@Gen.36.35,dan.11.41
Moab@Gen.36.35,amo.2.1
Moab@Gen.36.35,amo.2.2
Moab@Gen.36.35,amo.2.2
Moab@Gen.36.35,mic.6.5
Moab@Gen.36.35,zep.2.8
Moab@Gen.36.35,zep.2.9
Moab@Gen.36.35,gen.19.37
Moab@Gen.36.35,jdg.3.28
Moab@Gen.36.35,jdg.3.28
Moab@Gen.36.35,jdg.3.29
Moab@Gen.36.35,2sa.8.2
Moab@Gen.36.35,2ki.3.18
Moab@Gen.36.35,2ki.3.21
Moab@Gen.36.35,2ki.3.22
Moab@Gen.36.35,2ki.3.24
Moab@Gen.36.35,2ki.3.24
Moab@Gen.36.35,2ki.13.20
Moab@Gen.36.35,2ki.24.2
Moab@Gen.36.35,1ch.18.2
Moab@Gen.36.35,2ch.20.1
Moab@Gen.36.35,neh.13.23
Moab@Gen.36.35,deu.2.11
Moab@Gen.36.35,deu.2.29
Moab@Gen.36.35,deu.23.3
Moab@Gen.36.35,rut.1.4
Moab@Gen.36.35,rut.1.22
Moab@Gen.36.35,rut.2.2
Moab@Gen.36.35,rut.2.6
Moab@Gen.36.35,rut.2.21
Moab@Gen.36.35,rut.4.5
Moab@Gen.36.35,rut.4.10
Moab@Gen.36.35,1ki.11.1
Moab@Gen.36.35,1ch.11.46
Moab@Gen.36.35,2ch.24.26
Moab@Gen.36.35,ezr.9.1
Moab@Gen.36.35,neh.13.1
Moab_Plains@Num.22.1,num.22.1
Moab_Plains@Num.22.1,num.26.3
Moab_Plains@Num.22.1,num.26.63
Moab_Plains@Num.22.1,num.31.12
Moab_Plains@Num.22.1,num.33.48
Moab_Plains@Num.22.1,num.33.49
Moab_Plains@Num.22.1,num.33.50
Moab_Plains@Num.22.1,num.35.1
Moab_Plains@Num.22.1,num.36.13
Moab_Plains@Num.22.1,deu.34.1
Moab_Plains@Num.22.1,deu.34.8
Moab_Plains@Num.22.1,jos.13.32
Moladah@Jos.15.26,jos.15.26
Moladah@Jos.15.26,jos.19.2
Moladah@Jos.15.26,1ch.4.28
Moladah@Jos.15.26,neh.11.26
Moreh@Gen.12.6,gen.12.6
Moreh@Gen.12.6,deu.11.30
Moreh@Jdg.7.1,jdg.7.1
Moresheth@Jer.26.18,jer.26.18
Moresheth@Jer.26.18,mic.1.1
Moresheth-gath@Mic.1.14,mic.1.14
Moriah_Mount@Gen.22.2,2ch.3.1
Moriah_Mount@Gen.22.2,gen.22.2
Mortar@Zep.1.11,zep.1.11
Moserah@Deu.10.6,deu.10.6
Moseroth@Num.33.30,num.33.30
Moseroth@Num.33.30,num.33.31
Most_Holy_Place@1Ki.6.16,1ki.6.16
Most_Holy_Place@1Ki.6.16,1ki.7.50
Most_Holy_Place@1Ki.6.16,1ki.8.6
Most_Holy_Place@1Ki.6.16,1ch.6.49
Most_Holy_Place@1Ki.6.16,2ch.3.8
Most_Holy_Place@1Ki.6.16,2ch.3.10
Most_Holy_Place@1Ki.6.16,2ch.4.22
Most_Holy_Place@1Ki.6.16,2ch.5.7
Most_Holy_Place@1Ki.6.16,ezk.41.4
Most_Holy_Place@1Ki.6.16,ezk.45.3
Most_Holy_Place@1Ki.6.16,heb.9.3
Mozah@Jos.18.26,jos.18.26
Muster_Gate@Neh.3.31,neh.3.31
Muster_Gate@Neh.3.31,neh.3.31
Myra@Act.27.5,act.27.5
Mysia@Act.16.7,act.16.7
Mysia@Act.16.7,act.16.8
Naamah@Jos.15.41,jos.15.41
Naaran@Jos.16.7,1ch.7.28
Naaran@Jos.16.7,jos.16.7
Nahalol@Jdg.1.30,jdg.1.30
Nahalol@Jdg.1.30,jos.19.15
Nahalol@Jdg.1.30,jos.21.35
Nain@Luk.7.11,luk.7.11
Naioth@1Sa.19.18,1sa.19.18
Naioth@1Sa.19.18,1sa.19.19
Naioth@1Sa.19.18,1sa.19.22
Naioth@1Sa.19.18,1sa.19.23
Naioth@1Sa.19.18,1sa.19.23
Naioth@1Sa.19.18,1sa.20.1
Naphath@Jos.17.11,jos.17.11
Nazareth@Mat.2.23,mat.2.23
Nazareth@Mat.2.23,mat.4.13
Nazareth@Mat.2.23,mat.21.11
Nazareth@Mat.2.23,mrk.1.9
Nazareth@Mat.2.23,luk.1.26
Nazareth@Mat.2.23,luk.2.4
Nazareth@Mat.2.23,luk.2.39
Nazareth@Mat.2.23,luk.2.51
Nazareth@Mat.2.23,luk.4.16
Nazareth@Mat.2.23,jhn.1.45
Nazareth@Mat.2.23,jhn.1.46
Nazareth@Mat.2.23,act.10.38
Nazareth@Mat.2.23,mrk.1.24
Nazareth@Mat.2.23,mrk.16.6
Nazareth@Mat.2.23,luk.4.34
Nazareth@Mat.2.23,mrk.14.67
Nazareth@Mat.2.23,mat.26.71
Nazareth@Mat.2.23,mrk.10.47
Nazareth@Mat.2.23,luk.18.37
Nazareth@Mat.2.23,luk.24.19
Nazareth@Mat.2.23,jhn.18.5
Nazareth@Mat.2.23,jhn.18.7
Nazareth@Mat.2.23,jhn.19.19
Nazareth@Mat.2.23,act.2.22
Nazareth@Mat.2.23,act.3.6
Nazareth@Mat.2.23,act.4.10
Nazareth@Mat.2.23,act.6.14
Nazareth@Mat.2.23,act.22.8
Nazareth@Mat.2.23,act.26.9
Nazareth@Mat.2.23,mat.2.23
Nazareth@Mat.2.23,act.24.5
Neapolis@Act.16.11,act.16.11
Neballat@Neh.11.34,neh.11.34
Nebo@Num.32.3,num.32.3
Nebo@Num.32.3,num.32.38
Nebo@Num.32.3,num.33.47
Nebo@Num.32.3,1ch.5.8
Nebo@Num.32.3,isa.15.2
Nebo@Num.32.3,jer.48.1
Nebo@Num.32.3,jer.48.22
Nebo@Ezr.2.29,ezr.2.29
Nebo@Ezr.2.29,ezr.10.43
Nebo@Ezr.2.29,neh.7.33
Nebo_Mount@Deu.32.49,deu.32.49
Nebo_Mount@Deu.32.49,deu.34.1
Nebo_Mount@Deu.32.49,num.27.12
Nebo_Mount@Deu.32.49,num.33.47
Nebo_Mount@Deu.32.49,num.33.48
Nebo_Mount@Deu.32.49,deu.32.49
Nebo_Mount@Deu.32.49,jer.22.20
Negeb@Gen.12.9,gen.12.9
Negeb@Gen.12.9,gen.13.1
Negeb@Gen.12.9,gen.13.3
Negeb@Gen.12.9,gen.20.1
Negeb@Gen.12.9,gen.24.62
Negeb@Gen.12.9,num.13.17
Negeb@Gen.12.9,num.13.22
Negeb@Gen.12.9,num.13.29
Negeb@Gen.12.9,num.21.1
Negeb@Gen.12.9,num.33.40
Negeb@Gen.12.9,deu.1.7
Negeb@Gen.12.9,deu.34.3
Negeb@Gen.12.9,jos.10.40
Negeb@Gen.12.9,jos.11.16
Negeb@Gen.12.9,jos.12.8
Negeb@Gen.12.9,jos.15.19
Negeb@Gen.12.9,jos.19.8
Negeb@Gen.12.9,jdg.1.9
Negeb@Gen.12.9,jdg.1.15
Negeb@Gen.12.9,jdg.1.16
Negeb@Gen.12.9,1sa.27.10
Negeb@Gen.12.9,1sa.27.10
Negeb@Gen.12.9,1sa.27.10
Negeb@Gen.12.9,1sa.30.1
Negeb@Gen.12.9,1sa.30.14
Negeb@Gen.12.9,1sa.30.14
Negeb@Gen.12.9,1sa.30.27
Negeb@Gen.12.9,2sa.24.7
Negeb@Gen.12.9,2ch.28.18
Negeb@Gen.12.9,psa.126.4
Negeb@Gen.12.9,isa.21.1
Negeb@Gen.12.9,isa.30.6
Negeb@Gen.12.9,jer.13.19
Negeb@Gen.12.9,jer.17.26
Negeb@Gen.12.9,jer.32.44
Negeb@Gen.12.9,jer.33.13
Negeb@Gen.12.9,oba.1.19
Negeb@Gen.12.9,oba.1.20
Negeb@Gen.12.9,ezk.20.46
Negeb@Gen.12.9,ezk.20.47
Negeb@Gen.12.9,jos.15.21
Negeb@Gen.12.9,zec.7.7
Neiel@Jos.19.27,jos.19.27
Neiel@Jos.19.27,jos.19.13
Nephtoah@Jos.15.9,jos.15.9
Nephtoah@Jos.15.9,jos.18.15
Netaim@1Ch.4.23,1ch.4.23
Netophah@2Sa.23.28,ezr.2.22
Netophah@2Sa.23.28,neh.7.26
Netophah@2Sa.23.28,2ki.25.23
Netophah@2Sa.23.28,1ch.2.54
Netophah@2Sa.23.28,1ch.9.16
Netophah@2Sa.23.28,1ch.27.15
Netophah@2Sa.23.28,neh.12.28
Netophah@2Sa.23.28,jer.40.8
Netophah@2Sa.23.28,2sa.23.28
Netophah@2Sa.23.28,2sa.23.29
Netophah@2Sa.23.28,1ch.11.30
Netophah@2Sa.23.28,1ch.11.30
Netophah@2Sa.23.28,1ch.27.13
New_Gate@Jer.26.10,jer.26.10
New_Gate@Jer.26.10,jer.36.10
Nezib@Jos.15.43,jos.15.43
Nibshan@Jos.15.62,jos.15.62
Nicopolis@Tit.3.12,tit.3.12
Nicopolis@Tit.3.12,tit.3.15
Nile@Gen.41.1,gen.41.1
Nile@Gen.41.1,gen.41.2
Nile@Gen.41.1,gen.41.3
Nile@Gen.41.1,gen.41.3
Nile@Gen.41.1,gen.41.17
Nile@Gen.41.1,gen.41.18
Nile@Gen.41.1,exo.1.22
Nile@Gen.41.1,exo.4.9
Nile@Gen.41.1,exo.4.9
Nile@Gen.41.1,exo.7.15
Nile@Gen.41.1,exo.7.17
Nile@Gen.41.1,exo.7.18
Nile@Gen.41.1,exo.7.18
Nile@Gen.41.1,exo.7.18
Nile@Gen.41.1,exo.7.20
Nile@Gen.41.1,exo.7.20
Nile@Gen.41.1,exo.7.21
Nile@Gen.41.1,exo.7.21
Nile@Gen.41.1,exo.7.21
Nile@Gen.41.1,exo.7.24
Nile@Gen.41.1,exo.7.24
Nile@Gen.41.1,exo.7.25
Nile@Gen.41.1,exo.8.3
Nile@Gen.41.1,exo.8.9
Nile@Gen.41.1,exo.8.11
Nile@Gen.41.1,exo.17.5
Nile@Gen.41.1,isa.19.6
Nile@Gen.41.1,isa.19.7
Nile@Gen.41.1,isa.19.7
Nile@Gen.41.1,isa.19.7
Nile@Gen.41.1,isa.19.8
Nile@Gen.41.1,isa.23.3
Nile@Gen.41.1,isa.23.10
Nile@Gen.41.1,jer.46.7
Nile@Gen.41.1,jer.46.8
Nile@Gen.41.1,ezk.29.3
Nile@Gen.41.1,ezk.29.9
Nile@Gen.41.1,ezk.30.12
Nile@Gen.41.1,amo.8.8
Nile@Gen.41.1,amo.8.8
Nile@Gen.41.1,amo.9.5
Nile@Gen.41.1,amo.9.5
Nile@Gen.41.1,nam.3.8
Nile@Gen.41.1,zec.10.11
Nile@Gen.41.1,exo.8.5
Nile@Gen.41.1,exo.2.3
Nile@Gen.41.1,exo.2.5
Nile@Gen.41.1,exo.2.5
Nile@Gen.41.1,exo.7.19
Nile@Gen.41.1,1ch.13.5
Nile@Gen.41.1,jer.2.18
Nimrim@Isa.15.6,isa.15.6
Nimrim@Isa.15.6,jer.48.34
Nineveh@Gen.10.11,gen.10.11
Nineveh@Gen.10.11,gen.10.12
Nineveh@Gen.10.11,2ki.19.36
Nineveh@Gen.10.11,isa.37.37
Nineveh@Gen.10.11,jon.1.2
Nineveh@Gen.10.11,jon.3.2
Nineveh@Gen.10.11,jon.3.3
Nineveh@Gen.10.11,jon.3.3
Nineveh@Gen.10.11,jon.3.4
Nineveh@Gen.10.11,jon.3.5
Nineveh@Gen.10.11,jon.3.6
Nineveh@Gen.10.11,jon.3.7
Nineveh@Gen.10.11,jon.4.11
Nineveh@Gen.10.11,nam.1.1
Nineveh@Gen.10.11,nam.2.8
Nineveh@Gen.10.11,nam.3.7
Nineveh@Gen.10.11,zep.2.13
Nineveh@Gen.10.11,gen.10.11
Nineveh@Gen.10.11,luk.11.32
Nineveh@Gen.10.11,mat.12.41
Nineveh@Gen.10.11,luk.11.30
Nineveh@Gen.10.11,luk.11.32
Nob@1Sa.21.1,1sa.21.1
Nob@1Sa.21.1,1sa.22.9
Nob@1Sa.21.1,1sa.22.11
Nob@1Sa.21.1,1sa.22.19
Nob@1Sa.21.1,neh.11.32
Nob@1Sa.21.1,isa.10.32
Nod@Gen.4.16,gen.4.16
Oboth@Num.21.10,num.21.10
Oboth@Num.21.10,num.21.11
Oboth@Num.21.10,num.33.43
Oboth@Num.21.10,num.33.44
Olives_Mount@2Sa.15.30,zec.14.4
Olives_Mount@2Sa.15.30,zec.14.4
Olives_Mount@2Sa.15.30,2sa.15.30
Olives_Mount@2Sa.15.30,act.1.12
Olives_Mount@2Sa.15.30,luk.19.29
Olives_Mount@2Sa.15.30,luk.21.37
Olives_Mount@2Sa.15.30,mat.21.1
Olives_Mount@2Sa.15.30,mat.24.3
Olives_Mount@2Sa.15.30,mat.26.30
Olives_Mount@2Sa.15.30,mrk.11.1
Olives_Mount@2Sa.15.30,mrk.13.3
Olives_Mount@2Sa.15.30,mrk.14.26
Olives_Mount@2Sa.15.30,luk.19.37
Olives_Mount@2Sa.15.30,luk.22.39
Olives_Mount@2Sa.15.30,jhn.8.1
On@Gen.41.45,gen.41.45
On@Gen.41.45,gen.41.50
On@Gen.41.45,gen.46.20
On@Gen.41.45,ezk.30.17
On@Gen.41.45,isa.19.18
On@Gen.41.45,jer.43.13
Ono@1Ch.8.12,1ch.8.12
Ono@1Ch.8.12,neh.6.2
Ono@1Ch.8.12,neh.7.37
Ono@1Ch.8.12,neh.11.35
Ono@1Ch.8.12,ezr.2.33
Ono@1Ch.8.12,neh.6.2
Ophel@2Ch.27.3,2ch.27.3
Ophel@2Ch.27.3,2ch.33.14
Ophel@2Ch.27.3,neh.3.26
Ophel@2Ch.27.3,neh.3.27
Ophel@2Ch.27.3,neh.11.21
Ophir@1Ki.9.28,1ki.9.28
Ophir@1Ki.9.28,1ki.10.11
Ophir@1Ki.9.28,1ki.10.11
Ophir@1Ki.9.28,1ki.22.48
Ophir@1Ki.9.28,1ch.29.4
Ophir@1Ki.9.28,2ch.8.18
Ophir@1Ki.9.28,2ch.9.10
Ophir@1Ki.9.28,job.22.24
Ophir@1Ki.9.28,job.28.16
Ophir@1Ki.9.28,psa.45.9
Ophir@1Ki.9.28,isa.13.12
Ophni@Jos.18.24,jos.18.24
Ophrah@Jos.18.23,jos.18.23
Ophrah@Jos.18.23,1sa.13.17
Ophrah@Jos.18.23,mic.1.10
Ophrah@Jdg.6.11,jdg.6.11
Ophrah@Jdg.6.11,jdg.6.24
Ophrah@Jdg.6.11,jdg.8.27
Ophrah@Jdg.6.11,jdg.8.32
Ophrah@Jdg.6.11,jdg.9.5
Ophrah@Jdg.6.11,jos.19.19
Pacatiana@1Ti.6.21,1ti.6.21
Paddan-aram@Gen.25.20,gen.48.7
Paddan-aram@Gen.25.20,gen.25.20
Paddan-aram@Gen.25.20,gen.28.2
Paddan-aram@Gen.25.20,gen.28.5
Paddan-aram@Gen.25.20,gen.28.6
Paddan-aram@Gen.25.20,gen.28.7
Paddan-aram@Gen.25.20,gen.31.18
Paddan-aram@Gen.25.20,gen.33.18
Paddan-aram@Gen.25.20,gen.35.9
Paddan-aram@Gen.25.20,gen.35.26
Paddan-aram@Gen.25.20,gen.46.15
Paddan-aram@Gen.25.20,num.23.7
Paddan-aram@Gen.25.20,hos.12.12
Paddan-aram@Gen.25.20,gen.25.20
Paddan-aram@Gen.25.20,gen.25.20
Paddan-aram@Gen.25.20,gen.28.5
Paddan-aram@Gen.25.20,gen.31.20
Paddan-aram@Gen.25.20,gen.31.24
Paddan-aram@Gen.25.20,deu.26.5
Pamphylia@Act.2.10,act.2.10
Pamphylia@Act.2.10,act.13.13
Pamphylia@Act.2.10,act.14.24
Pamphylia@Act.2.10,act.15.38
Pamphylia@Act.2.10,act.27.5
Paphos@Act.13.6,act.13.6
Paphos@Act.13.6,act.13.13
Parah@Jos.18.23,jos.18.23
Paran@Gen.21.21,gen.21.21
Paran@Gen.21.21,num.10.12
Paran@Gen.21.21,num.12.16
Paran@Gen.21.21,num.13.3
Paran@Gen.21.21,num.13.26
Paran@Gen.21.21,deu.1.1
Paran@Gen.21.21,1sa.25.1
Paran@Gen.21.21,1ki.11.18
Paran@Gen.21.21,1ki.11.18
Paran_Mount@Deu.33.2,deu.33.2
Paran_Mount@Deu.33.2,hab.3.3
Parbar@1Ch.26.18,1ch.26.18
Perez-uzza@1Ch.13.11,1ch.13.11
Parvaim@2Ch.3.6,2ch.3.6
Patara@Act.21.1,act.21.1
Pathros@Isa.11.11,isa.11.11
Pathros@Isa.11.11,jer.44.1
Pathros@Isa.11.11,jer.44.15
Pathros@Isa.11.11,ezk.29.14
Pathros@Isa.11.11,ezk.30.14
Patmos@Rev.1.9,rev.1.9
Pau@Gen.36.39,gen.36.39
Pau@Gen.36.39,1ch.1.50
Pelusium@Ezk.30.15,ezk.30.15
Pelusium@Ezk.30.15,ezk.30.16
Peniel@Gen.32.30,gen.32.30
Peniel@Gen.32.30,gen.32.31
Peniel@Gen.32.30,jdg.8.8
Peniel@Gen.32.30,jdg.8.8
Peniel@Gen.32.30,jdg.8.9
Peniel@Gen.32.30,jdg.8.17
Peniel@Gen.32.30,1ki.12.25
People's_Gate@Jer.17.19,jer.17.19
Peor@Num.23.28,num.23.28
Peor@Num.23.28,num.25.18
Peor@Num.23.28,num.25.18
Peor@Num.23.28,num.31.16
Peor@Num.23.28,jos.22.17
Perazim_Mount@Isa.28.21,isa.28.21
Perga@Act.13.13,act.13.13
Perga@Act.13.13,act.13.14
Perga@Act.13.13,act.14.25
Pergamum@Rev.1.11,rev.1.11
