bcv_id,book_id,old_or_new,chapter,verse
gen.30.43,gen,old,30,43
gen.31.1,gen,old,31,1
gen.31.2,gen,old,31,2
gen.31.3,gen,old,31,3
gen.31.4,gen,old,31,4
gen.31.5,gen,old,31,5
gen.31.6,gen,old,31,6
gen.31.7,gen,old,31,7
gen.31.8,gen,old,31,8
gen.31.9,gen,old,31,9
gen.31.10,gen,old,31,10
gen.31.11,gen,old,31,11
gen.31.12,gen,old,31,12
gen.31.13,gen,old,31,13
gen.31.14,gen,old,31,14
gen.31.15,gen,old,31,15
gen.31.16,gen,old,31,16
gen.31.17,gen,old,31,17
gen.31.18,gen,old,31,18
gen.31.19,gen,old,31,19
gen.31.20,gen,old,31,20
gen.31.21,gen,old,31,21
gen.31.22,gen,old,31,22
gen.31.23,gen,old,31,23
gen.31.24,gen,old,31,24
gen.31.25,gen,old,31,25
gen.31.26,gen,old,31,26
gen.31.27,gen,old,31,27
gen.31.28,gen,old,31,28
gen.31.29,gen,old,31,29
gen.31.30,gen,old,31,30
gen.31.31,gen,old,31,31
gen.31.32,gen,old,31,32
gen.31.33,gen,old,31,33
gen.31.34,gen,old,31,34
gen.31.35,gen,old,31,35
gen.31.36,gen,old,31,36
gen.31.37,gen,old,31,37
gen.31.38,gen,old,31,38
gen.31.39,gen,old,31,39
gen.31.40,gen,old,31,40
gen.31.41,gen,old,31,41
gen.31.42,gen,old,31,42
gen.31.43,gen,old,31,43
gen.31.44,gen,old,31,44
gen.31.45,gen,old,31,45
gen.31.46,gen,old,31,46
gen.31.47,gen,old,31,47
gen.31.48,gen,old,31,48
gen.31.49,gen,old,31,49
gen.31.50,gen,old,31,50
gen.31.51,gen,old,31,51
gen.31.52,gen,old,31,52
gen.31.53,gen,old,31,53
gen.31.54,gen,old,31,54
gen.31.55,gen,old,31,55
gen.32.1,gen,old,32,1
gen.32.2,gen,old,32,2
gen.32.3,gen,old,32,3
gen.32.4,gen,old,32,4
gen.32.5,gen,old,32,5
gen.32.6,gen,old,32,6
gen.32.7,gen,old,32,7
gen.32.8,gen,old,32,8
gen.32.9,gen,old,32,9
gen.32.10,gen,old,32,10
gen.32.11,gen,old,32,11
gen.32.12,gen,old,32,12
gen.32.13,gen,old,32,13
gen.32.14,gen,old,32,14
gen.32.15,gen,old,32,15
gen.32.16,gen,old,32,16
gen.32.17,gen,old,32,17
gen.32.18,gen,old,32,18
gen.32.19,gen,old,32,19
gen.32.20,gen,old,32,20
gen.32.21,gen,old,32,21
gen.32.22,gen,old,32,22
gen.32.23,gen,old,32,23
gen.32.24,gen,old,32,24
gen.32.25,gen,old,32,25
gen.32.26,gen,old,32,26
gen.32.27,gen,old,32,27
gen.32.28,gen,old,32,28
gen.32.29,gen,old,32,29
gen.32.30,gen,old,32,30
gen.32.31,gen,old,32,31
gen.32.32,gen,old,32,32
gen.33.1,gen,old,33,1
gen.33.2,gen,old,33,2
gen.33.3,gen,old,33,3
gen.33.4,gen,old,33,4
gen.33.5,gen,old,33,5
gen.33.6,gen,old,33,6
gen.33.7,gen,old,33,7
gen.33.8,gen,old,33,8
gen.33.9,gen,old,33,9
gen.33.10,gen,old,33,10
gen.33.11,gen,old,33,11
gen.33.12,gen,old,33,12
gen.33.13,gen,old,33,13
gen.33.14,gen,old,33,14
gen.33.15,gen,old,33,15
gen.33.16,gen,old,33,16
gen.33.17,gen,old,33,17
gen.33.18,gen,old,33,18
gen.33.19,gen,old,33,19
gen.33.20,gen,old,33,20
gen.34.1,gen,old,34,1
gen.34.2,gen,old,34,2
gen.34.3,gen,old,34,3
gen.34.4,gen,old,34,4
gen.34.5,gen,old,34,5
gen.34.6,gen,old,34,6
gen.34.7,gen,old,34,7
gen.34.8,gen,old,34,8
gen.34.9,gen,old,34,9
gen.34.10,gen,old,34,10
gen.34.11,gen,old,34,11
gen.34.12,gen,old,34,12
gen.34.13,gen,old,34,13
gen.34.14,gen,old,34,14
gen.34.15,gen,old,34,15
gen.34.16,gen,old,34,16
gen.34.17,gen,old,34,17
gen.34.18,gen,old,34,18
gen.34.19,gen,old,34,19
gen.34.20,gen,old,34,20
gen.34.21,gen,old,34,21
gen.34.22,gen,old,34,22
gen.34.23,gen,old,34,23
gen.34.24,gen,old,34,24
gen.34.25,gen,old,34,25
gen.34.26,gen,old,34,26
gen.34.27,gen,old,34,27
gen.34.28,gen,old,34,28
gen.34.29,gen,old,34,29
gen.34.30,gen,old,34,30
gen.34.31,gen,old,34,31
gen.35.1,gen,old,35,1
gen.35.2,gen,old,35,2
gen.35.3,gen,old,35,3
gen.35.4,gen,old,35,4
gen.35.5,gen,old,35,5
gen.35.6,gen,old,35,6
gen.35.7,gen,old,35,7
gen.35.8,gen,old,35,8
gen.35.9,gen,old,35,9
gen.35.10,gen,old,35,10
gen.35.11,gen,old,35,11
gen.35.12,gen,old,35,12
gen.35.13,gen,old,35,13
gen.35.14,gen,old,35,14
gen.35.15,gen,old,35,15
gen.35.16,gen,old,35,16
gen.35.17,gen,old,35,17
gen.35.18,gen,old,35,18
gen.35.19,gen,old,35,19
gen.35.20,gen,old,35,20
gen.35.21,gen,old,35,21
gen.35.22,gen,old,35,22
gen.35.23,gen,old,35,23
gen.35.24,gen,old,35,24
gen.35.25,gen,old,35,25
gen.35.26,gen,old,35,26
gen.35.27,gen,old,35,27
gen.35.28,gen,old,35,28
gen.35.29,gen,old,35,29
gen.36.1,gen,old,36,1
gen.36.2,gen,old,36,2
gen.36.3,gen,old,36,3
gen.36.4,gen,old,36,4
gen.36.5,gen,old,36,5
gen.36.6,gen,old,36,6
gen.36.7,gen,old,36,7
gen.36.8,gen,old,36,8
gen.36.9,gen,old,36,9
gen.36.10,gen,old,36,10
gen.36.11,gen,old,36,11
gen.36.12,gen,old,36,12
gen.36.13,gen,old,36,13
gen.36.14,gen,old,36,14
gen.36.15,gen,old,36,15
gen.36.16,gen,old,36,16
gen.36.17,gen,old,36,17
gen.36.18,gen,old,36,18
gen.36.19,gen,old,36,19
gen.36.20,gen,old,36,20
gen.36.21,gen,old,36,21
gen.36.22,gen,old,36,22
gen.36.23,gen,old,36,23
gen.36.24,gen,old,36,24
gen.36.25,gen,old,36,25
gen.36.26,gen,old,36,26
gen.36.27,gen,old,36,27
gen.36.28,gen,old,36,28
gen.36.29,gen,old,36,29
gen.36.30,gen,old,36,30
gen.36.31,gen,old,36,31
gen.36.32,gen,old,36,32
gen.36.33,gen,old,36,33
gen.36.34,gen,old,36,34
gen.36.35,gen,old,36,35
gen.36.36,gen,old,36,36
gen.36.37,gen,old,36,37
gen.36.38,gen,old,36,38
gen.36.39,gen,old,36,39
gen.36.40,gen,old,36,40
gen.36.41,gen,old,36,41
gen.36.42,gen,old,36,42
gen.36.43,gen,old,36,43
gen.37.1,gen,old,37,1
gen.37.2,gen,old,37,2
gen.37.3,gen,old,37,3
gen.37.4,gen,old,37,4
gen.37.5,gen,old,37,5
gen.37.6,gen,old,37,6
gen.37.7,gen,old,37,7
gen.37.8,gen,old,37,8
gen.37.9,gen,old,37,9
gen.37.10,gen,old,37,10
gen.37.11,gen,old,37,11
gen.37.12,gen,old,37,12
gen.37.13,gen,old,37,13
gen.37.14,gen,old,37,14
gen.37.15,gen,old,37,15
gen.37.16,gen,old,37,16
gen.37.17,gen,old,37,17
gen.37.18,gen,old,37,18
gen.37.19,gen,old,37,19
gen.37.20,gen,old,37,20
gen.37.21,gen,old,37,21
gen.37.22,gen,old,37,22
gen.37.23,gen,old,37,23
gen.37.24,gen,old,37,24
gen.37.25,gen,old,37,25
gen.37.26,gen,old,37,26
gen.37.27,gen,old,37,27
gen.37.28,gen,old,37,28
gen.37.29,gen,old,37,29
gen.37.30,gen,old,37,30
gen.37.31,gen,old,37,31
gen.37.32,gen,old,37,32
gen.37.33,gen,old,37,33
gen.37.34,gen,old,37,34
gen.37.35,gen,old,37,35
gen.37.36,gen,old,37,36
gen.38.1,gen,old,38,1
gen.38.2,gen,old,38,2
gen.38.3,gen,old,38,3
gen.38.4,gen,old,38,4
gen.38.5,gen,old,38,5
gen.38.6,gen,old,38,6
gen.38.7,gen,old,38,7
gen.38.8,gen,old,38,8
gen.38.9,gen,old,38,9
gen.38.10,gen,old,38,10
gen.38.11,gen,old,38,11
gen.38.12,gen,old,38,12
gen.38.13,gen,old,38,13
gen.38.14,gen,old,38,14
gen.38.15,gen,old,38,15
gen.38.16,gen,old,38,16
gen.38.17,gen,old,38,17
gen.38.18,gen,old,38,18
gen.38.19,gen,old,38,19
gen.38.20,gen,old,38,20
gen.38.21,gen,old,38,21
gen.38.22,gen,old,38,22
gen.38.23,gen,old,38,23
gen.38.24,gen,old,38,24
gen.38.25,gen,old,38,25
gen.38.26,gen,old,38,26
gen.38.27,gen,old,38,27
gen.38.28,gen,old,38,28
gen.38.29,gen,old,38,29
gen.38.30,gen,old,38,30
gen.39.1,gen,old,39,1
gen.39.2,gen,old,39,2
gen.39.3,gen,old,39,3
gen.39.4,gen,old,39,4
gen.39.5,gen,old,39,5
gen.39.6,gen,old,39,6
gen.39.7,gen,old,39,7
gen.39.8,gen,old,39,8
gen.39.9,gen,old,39,9
gen.39.10,gen,old,39,10
gen.39.11,gen,old,39,11
gen.39.12,gen,old,39,12
gen.39.13,gen,old,39,13
gen.39.14,gen,old,39,14
gen.39.15,gen,old,39,15
gen.39.16,gen,old,39,16
gen.39.17,gen,old,39,17
gen.39.18,gen,old,39,18
gen.39.19,gen,old,39,19
gen.39.20,gen,old,39,20
gen.39.21,gen,old,39,21
gen.39.22,gen,old,39,22
gen.39.23,gen,old,39,23
gen.40.1,gen,old,40,1
gen.40.2,gen,old,40,2
gen.40.3,gen,old,40,3
gen.40.4,gen,old,40,4
gen.40.5,gen,old,40,5
gen.40.6,gen,old,40,6
gen.40.7,gen,old,40,7
gen.40.8,gen,old,40,8
gen.40.9,gen,old,40,9
gen.40.10,gen,old,40,10
gen.40.11,gen,old,40,11
gen.40.12,gen,old,40,12
gen.40.13,gen,old,40,13
gen.40.14,gen,old,40,14
gen.40.15,gen,old,40,15
gen.40.16,gen,old,40,16
gen.40.17,gen,old,40,17
gen.40.18,gen,old,40,18
gen.40.19,gen,old,40,19
gen.40.20,gen,old,40,20
gen.40.21,gen,old,40,21
gen.40.22,gen,old,40,22
gen.40.23,gen,old,40,23
gen.41.1,gen,old,41,1
gen.41.2,gen,old,41,2
gen.41.3,gen,old,41,3
gen.41.4,gen,old,41,4
gen.41.5,gen,old,41,5
gen.41.6,gen,old,41,6
gen.41.7,gen,old,41,7
gen.41.8,gen,old,41,8
gen.41.9,gen,old,41,9
gen.41.10,gen,old,41,10
gen.41.11,gen,old,41,11
gen.41.12,gen,old,41,12
gen.41.13,gen,old,41,13
gen.41.14,gen,old,41,14
gen.41.15,gen,old,41,15
gen.41.16,gen,old,41,16
gen.41.17,gen,old,41,17
gen.41.18,gen,old,41,18
gen.41.19,gen,old,41,19
gen.41.20,gen,old,41,20
gen.41.21,gen,old,41,21
gen.41.22,gen,old,41,22
gen.41.23,gen,old,41,23
gen.41.24,gen,old,41,24
gen.41.25,gen,old,41,25
gen.41.26,gen,old,41,26
gen.41.27,gen,old,41,27
gen.41.28,gen,old,41,28
gen.41.29,gen,old,41,29
gen.41.30,gen,old,41,30
gen.41.31,gen,old,41,31
gen.41.32,gen,old,41,32
gen.41.33,gen,old,41,33
gen.41.34,gen,old,41,34
gen.41.35,gen,old,41,35
gen.41.36,gen,old,41,36
gen.41.37,gen,old,41,37
gen.41.38,gen,old,41,38
gen.41.39,gen,old,41,39
gen.41.40,gen,old,41,40
gen.41.41,gen,old,41,41
gen.41.42,gen,old,41,42
gen.41.43,gen,old,41,43
gen.41.44,gen,old,41,44
gen.41.45,gen,old,41,45
gen.41.46,gen,old,41,46
gen.41.47,gen,old,41,47
gen.41.48,gen,old,41,48
gen.41.49,gen,old,41,49
gen.41.50,gen,old,41,50
gen.41.51,gen,old,41,51
gen.41.52,gen,old,41,52
gen.41.53,gen,old,41,53
gen.41.54,gen,old,41,54
gen.41.55,gen,old,41,55
gen.41.56,gen,old,41,56
gen.41.57,gen,old,41,57
gen.42.1,gen,old,42,1
gen.42.2,gen,old,42,2
gen.42.3,gen,old,42,3
gen.42.4,gen,old,42,4
gen.42.5,gen,old,42,5
gen.42.6,gen,old,42,6
gen.42.7,gen,old,42,7
gen.42.8,gen,old,42,8
gen.42.9,gen,old,42,9
gen.42.10,gen,old,42,10
gen.42.11,gen,old,42,11
gen.42.12,gen,old,42,12
gen.42.13,gen,old,42,13
gen.42.14,gen,old,42,14
gen.42.15,gen,old,42,15
gen.42.16,gen,old,42,16
gen.42.17,gen,old,42,17
gen.42.18,gen,old,42,18
gen.42.19,gen,old,42,19
gen.42.20,gen,old,42,20
gen.42.21,gen,old,42,21
gen.42.22,gen,old,42,22
gen.42.23,gen,old,42,23
gen.42.24,gen,old,42,24
gen.42.25,gen,old,42,25
gen.42.26,gen,old,42,26
gen.42.27,gen,old,42,27
gen.42.28,gen,old,42,28
gen.42.29,gen,old,42,29
gen.42.30,gen,old,42,30
gen.42.31,gen,old,42,31
gen.42.32,gen,old,42,32
gen.42.33,gen,old,42,33
gen.42.34,gen,old,42,34
gen.42.35,gen,old,42,35
gen.42.36,gen,old,42,36
gen.42.37,gen,old,42,37
gen.42.38,gen,old,42,38
gen.43.1,gen,old,43,1
gen.43.2,gen,old,43,2
gen.43.3,gen,old,43,3
gen.43.4,gen,old,43,4
gen.43.5,gen,old,43,5
gen.43.6,gen,old,43,6
gen.43.7,gen,old,43,7
gen.43.8,gen,old,43,8
gen.43.9,gen,old,43,9
gen.43.10,gen,old,43,10
gen.43.11,gen,old,43,11
gen.43.12,gen,old,43,12
gen.43.13,gen,old,43,13
gen.43.14,gen,old,43,14
gen.43.15,gen,old,43,15
gen.43.16,gen,old,43,16
gen.43.17,gen,old,43,17
gen.43.18,gen,old,43,18
gen.43.19,gen,old,43,19
gen.43.20,gen,old,43,20
gen.43.21,gen,old,43,21
gen.43.22,gen,old,43,22
gen.43.23,gen,old,43,23
gen.43.24,gen,old,43,24
gen.43.25,gen,old,43,25
gen.43.26,gen,old,43,26
gen.43.27,gen,old,43,27
gen.43.28,gen,old,43,28
gen.43.29,gen,old,43,29
gen.43.30,gen,old,43,30
gen.43.31,gen,old,43,31
gen.43.32,gen,old,43,32
gen.43.33,gen,old,43,33
gen.43.34,gen,old,43,34
gen.44.1,gen,old,44,1
gen.44.2,gen,old,44,2
gen.44.3,gen,old,44,3
gen.44.4,gen,old,44,4
gen.44.5,gen,old,44,5
gen.44.6,gen,old,44,6
gen.44.7,gen,old,44,7
gen.44.8,gen,old,44,8
gen.44.9,gen,old,44,9
gen.44.10,gen,old,44,10
gen.44.11,gen,old,44,11
gen.44.12,gen,old,44,12
gen.44.13,gen,old,44,13
gen.44.14,gen,old,44,14
gen.44.15,gen,old,44,15
gen.44.16,gen,old,44,16
gen.44.17,gen,old,44,17
gen.44.18,gen,old,44,18
gen.44.19,gen,old,44,19
gen.44.20,gen,old,44,20
gen.44.21,gen,old,44,21
gen.44.22,gen,old,44,22
gen.44.23,gen,old,44,23
gen.44.24,gen,old,44,24
gen.44.25,gen,old,44,25
gen.44.26,gen,old,44,26
gen.44.27,gen,old,44,27
gen.44.28,gen,old,44,28
gen.44.29,gen,old,44,29
gen.44.30,gen,old,44,30
gen.44.31,gen,old,44,31
gen.44.32,gen,old,44,32
gen.44.33,gen,old,44,33
gen.44.34,gen,old,44,34
gen.45.1,gen,old,45,1
gen.45.2,gen,old,45,2
gen.45.3,gen,old,45,3
gen.45.4,gen,old,45,4
gen.45.5,gen,old,45,5
gen.45.6,gen,old,45,6
gen.45.7,gen,old,45,7
gen.45.8,gen,old,45,8
gen.45.9,gen,old,45,9
gen.45.10,gen,old,45,10
gen.45.11,gen,old,45,11
gen.45.12,gen,old,45,12
gen.45.13,gen,old,45,13
gen.45.14,gen,old,45,14
gen.45.15,gen,old,45,15
gen.45.16,gen,old,45,16
gen.45.17,gen,old,45,17
gen.45.18,gen,old,45,18
gen.45.19,gen,old,45,19
gen.45.20,gen,old,45,20
gen.45.21,gen,old,45,21
gen.45.22,gen,old,45,22
gen.45.23,gen,old,45,23
gen.45.24,gen,old,45,24
gen.45.25,gen,old,45,25
gen.45.26,gen,old,45,26
gen.45.27,gen,old,45,27
gen.45.28,gen,old,45,28
gen.46.1,gen,old,46,1
gen.46.2,gen,old,46,2
gen.46.3,gen,old,46,3
gen.46.4,gen,old,46,4
gen.46.5,gen,old,46,5
gen.46.6,gen,old,46,6
gen.46.7,gen,old,46,7
gen.46.8,gen,old,46,8
gen.46.9,gen,old,46,9
gen.46.10,gen,old,46,10
gen.46.11,gen,old,46,11
gen.46.12,gen,old,46,12
gen.46.13,gen,old,46,13
gen.46.14,gen,old,46,14
gen.46.15,gen,old,46,15
gen.46.16,gen,old,46,16
gen.46.17,gen,old,46,17
gen.46.18,gen,old,46,18
gen.46.19,gen,old,46,19
gen.46.20,gen,old,46,20
gen.46.21,gen,old,46,21
gen.46.22,gen,old,46,22
gen.46.23,gen,old,46,23
gen.46.24,gen,old,46,24
gen.46.25,gen,old,46,25
gen.46.26,gen,old,46,26
gen.46.27,gen,old,46,27
gen.46.28,gen,old,46,28
gen.46.29,gen,old,46,29
gen.46.30,gen,old,46,30
gen.46.31,gen,old,46,31
gen.46.32,gen,old,46,32
gen.46.33,gen,old,46,33
gen.46.34,gen,old,46,34
gen.47.1,gen,old,47,1
gen.47.2,gen,old,47,2
gen.47.3,gen,old,47,3
gen.47.4,gen,old,47,4
gen.47.5,gen,old,47,5
gen.47.6,gen,old,47,6
gen.47.7,gen,old,47,7
gen.47.8,gen,old,47,8
gen.47.9,gen,old,47,9
gen.47.10,gen,old,47,10
gen.47.11,gen,old,47,11
gen.47.12,gen,old,47,12
gen.47.13,gen,old,47,13
gen.47.14,gen,old,47,14
gen.47.15,gen,old,47,15
gen.47.16,gen,old,47,16
gen.47.17,gen,old,47,17
gen.47.18,gen,old,47,18
gen.47.19,gen,old,47,19
gen.47.20,gen,old,47,20
gen.47.21,gen,old,47,21
gen.47.22,gen,old,47,22
gen.47.23,gen,old,47,23
gen.47.24,gen,old,47,24
gen.47.25,gen,old,47,25
gen.47.26,gen,old,47,26
gen.47.27,gen,old,47,27
gen.47.28,gen,old,47,28
gen.47.29,gen,old,47,29
gen.47.30,gen,old,47,30
gen.47.31,gen,old,47,31
gen.48.1,gen,old,48,1
gen.48.2,gen,old,48,2
gen.48.3,gen,old,48,3
gen.48.4,gen,old,48,4
gen.48.5,gen,old,48,5
gen.48.6,gen,old,48,6
gen.48.7,gen,old,48,7
gen.48.8,gen,old,48,8
gen.48.9,gen,old,48,9
gen.48.10,gen,old,48,10
gen.48.11,gen,old,48,11
gen.48.12,gen,old,48,12
gen.48.13,gen,old,48,13
gen.48.14,gen,old,48,14
gen.48.15,gen,old,48,15
gen.48.16,gen,old,48,16
gen.48.17,gen,old,48,17
gen.48.18,gen,old,48,18
gen.48.19,gen,old,48,19
gen.48.20,gen,old,48,20
gen.48.21,gen,old,48,21
gen.48.22,gen,old,48,22
gen.49.1,gen,old,49,1
gen.49.2,gen,old,49,2
gen.49.3,gen,old,49,3
gen.49.4,gen,old,49,4
gen.49.5,gen,old,49,5
gen.49.6,gen,old,49,6
gen.49.7,gen,old,49,7
gen.49.8,gen,old,49,8
gen.49.9,gen,old,49,9
gen.49.10,gen,old,49,10
gen.49.11,gen,old,49,11
gen.49.12,gen,old,49,12
gen.49.13,gen,old,49,13
gen.49.14,gen,old,49,14
gen.49.15,gen,old,49,15
gen.49.16,gen,old,49,16
gen.49.17,gen,old,49,17
gen.49.18,gen,old,49,18
gen.49.19,gen,old,49,19
gen.49.20,gen,old,49,20
gen.49.21,gen,old,49,21
gen.49.22,gen,old,49,22
gen.49.23,gen,old,49,23
gen.49.24,gen,old,49,24
gen.49.25,gen,old,49,25
gen.49.26,gen,old,49,26
gen.49.27,gen,old,49,27
gen.49.28,gen,old,49,28
gen.49.29,gen,old,49,29
gen.49.30,gen,old,49,30
gen.49.31,gen,old,49,31
gen.49.32,gen,old,49,32
gen.49.33,gen,old,49,33
gen.50.1,gen,old,50,1
gen.50.2,gen,old,50,2
gen.50.3,gen,old,50,3
gen.50.4,gen,old,50,4
gen.50.5,gen,old,50,5
gen.50.6,gen,old,50,6
gen.50.7,gen,old,50,7
gen.50.8,gen,old,50,8
gen.50.9,gen,old,50,9
gen.50.10,gen,old,50,10
gen.50.11,gen,old,50,11
gen.50.12,gen,old,50,12
gen.50.13,gen,old,50,13
gen.50.14,gen,old,50,14
gen.50.15,gen,old,50,15
gen.50.16,gen,old,50,16
gen.50.17,gen,old,50,17
gen.50.18,gen,old,50,18
gen.50.19,gen,old,50,19
gen.50.20,gen,old,50,20
gen.50.21,gen,old,50,21
gen.50.22,gen,old,50,22
gen.50.23,gen,old,50,23
gen.50.24,gen,old,50,24
gen.50.25,gen,old,50,25
gen.50.26,gen,old,50,26
exo.1.1,exo,old,1,1
exo.1.2,exo,old,1,2
exo.1.3,exo,old,1,3
exo.1.4,exo,old,1,4
exo.1.5,exo,old,1,5
exo.1.6,exo,old,1,6
exo.1.7,exo,old,1,7
exo.1.8,exo,old,1,8
exo.1.9,exo,old,1,9
exo.1.10,exo,old,1,10
exo.1.11,exo,old,1,11
exo.1.12,exo,old,1,12
exo.1.13,exo,old,1,13
exo.1.14,exo,old,1,14
exo.1.15,exo,old,1,15
exo.1.16,exo,old,1,16
exo.1.17,exo,old,1,17
exo.1.18,exo,old,1,18
exo.1.19,exo,old,1,19
exo.1.20,exo,old,1,20
exo.1.21,exo,old,1,21
exo.1.22,exo,old,1,22
exo.2.1,exo,old,2,1
exo.2.2,exo,old,2,2
exo.2.3,exo,old,2,3
exo.2.4,exo,old,2,4
exo.2.5,exo,old,2,5
exo.2.6,exo,old,2,6
exo.2.7,exo,old,2,7
exo.2.8,exo,old,2,8
exo.2.9,exo,old,2,9
exo.2.10,exo,old,2,10
exo.2.11,exo,old,2,11
exo.2.12,exo,old,2,12
exo.2.13,exo,old,2,13
exo.2.14,exo,old,2,14
exo.2.15,exo,old,2,15
exo.2.16,exo,old,2,16
exo.2.17,exo,old,2,17
exo.2.18,exo,old,2,18
exo.2.19,exo,old,2,19
exo.2.20,exo,old,2,20
exo.2.21,exo,old,2,21
exo.2.22,exo,old,2,22
exo.2.23,exo,old,2,23
exo.2.24,exo,old,2,24
exo.2.25,exo,old,2,25
exo.3.1,exo,old,3,1
exo.3.2,exo,old,3,2
exo.3.3,exo,old,3,3
exo.3.4,exo,old,3,4
exo.3.5,exo,old,3,5
exo.3.6,exo,old,3,6
exo.3.7,exo,old,3,7
exo.3.8,exo,old,3,8
exo.3.9,exo,old,3,9
exo.3.10,exo,old,3,10
exo.3.11,exo,old,3,11
exo.3.12,exo,old,3,12
exo.3.13,exo,old,3,13
exo.3.14,exo,old,3,14
exo.3.15,exo,old,3,15
exo.3.16,exo,old,3,16
exo.3.17,exo,old,3,17
exo.3.18,exo,old,3,18
exo.3.19,exo,old,3,19
exo.3.20,exo,old,3,20
exo.3.21,exo,old,3,21
exo.3.22,exo,old,3,22
exo.4.1,exo,old,4,1
exo.4.2,exo,old,4,2
exo.4.3,exo,old,4,3
exo.4.4,exo,old,4,4
exo.4.5,exo,old,4,5
exo.4.6,exo,old,4,6
exo.4.7,exo,old,4,7
exo.4.8,exo,old,4,8
exo.4.9,exo,old,4,9
exo.4.10,exo,old,4,10
exo.4.11,exo,old,4,11
exo.4.12,exo,old,4,12
exo.4.13,exo,old,4,13
exo.4.14,exo,old,4,14
exo.4.15,exo,old,4,15
exo.4.16,exo,old,4,16
exo.4.17,exo,old,4,17
exo.4.18,exo,old,4,18
exo.4.19,exo,old,4,19
exo.4.20,exo,old,4,20
exo.4.21,exo,old,4,21
exo.4.22,exo,old,4,22
exo.4.23,exo,old,4,23
exo.4.24,exo,old,4,24
exo.4.25,exo,old,4,25
exo.4.26,exo,old,4,26
exo.4.27,exo,old,4,27
exo.4.28,exo,old,4,28
exo.4.29,exo,old,4,29
exo.4.30,exo,old,4,30
exo.4.31,exo,old,4,31
exo.5.1,exo,old,5,1
exo.5.2,exo,old,5,2
exo.5.3,exo,old,5,3
exo.5.4,exo,old,5,4
exo.5.5,exo,old,5,5
exo.5.6,exo,old,5,6
exo.5.7,exo,old,5,7
exo.5.8,exo,old,5,8
exo.5.9,exo,old,5,9
exo.5.10,exo,old,5,10
exo.5.11,exo,old,5,11
exo.5.12,exo,old,5,12
exo.5.13,exo,old,5,13
exo.5.14,exo,old,5,14
exo.5.15,exo,old,5,15
exo.5.16,exo,old,5,16
exo.5.17,exo,old,5,17
exo.5.18,exo,old,5,18
exo.5.19,exo,old,5,19
exo.5.20,exo,old,5,20
exo.5.21,exo,old,5,21
exo.5.22,exo,old,5,22
exo.5.23,exo,old,5,23
exo.6.1,exo,old,6,1
exo.6.2,exo,old,6,2
exo.6.3,exo,old,6,3
exo.6.4,exo,old,6,4
exo.6.5,exo,old,6,5
exo.6.6,exo,old,6,6
exo.6.7,exo,old,6,7
exo.6.8,exo,old,6,8
exo.6.9,exo,old,6,9
exo.6.10,exo,old,6,10
exo.6.11,exo,old,6,11
exo.6.12,exo,old,6,12
exo.6.13,exo,old,6,13
exo.6.14,exo,old,6,14
exo.6.15,exo,old,6,15
exo.6.16,exo,old,6,16
exo.6.17,exo,old,6,17
exo.6.18,exo,old,6,18
exo.6.19,exo,old,6,19
exo.6.20,exo,old,6,20
exo.6.21,exo,old,6,21
exo.6.22,exo,old,6,22
exo.6.23,exo,old,6,23
exo.6.24,exo,old,6,24
exo.6.25,exo,old,6,25
exo.6.26,exo,old,6,26
exo.6.27,exo,old,6,27
exo.6.28,exo,old,6,28
exo.6.29,exo,old,6,29
exo.6.30,exo,old,6,30
exo.7.1,exo,old,7,1
exo.7.2,exo,old,7,2
exo.7.3,exo,old,7,3
exo.7.4,exo,old,7,4
exo.7.5,exo,old,7,5
exo.7.6,exo,old,7,6
exo.7.7,exo,old,7,7
exo.7.8,exo,old,7,8
exo.7.9,exo,old,7,9
exo.7.10,exo,old,7,10
exo.7.11,exo,old,7,11
exo.7.12,exo,old,7,12
exo.7.13,exo,old,7,13
exo.7.14,exo,old,7,14
exo.7.15,exo,old,7,15
exo.7.16,exo,old,7,16
exo.7.17,exo,old,7,17
exo.7.18,exo,old,7,18
exo.7.19,exo,old,7,19
exo.7.20,exo,old,7,20
exo.7.21,exo,old,7,21
exo.7.22,exo,old,7,22
exo.7.23,exo,old,7,23
exo.7.24,exo,old,7,24
exo.7.25,exo,old,7,25
exo.8.1,exo,old,8,1
exo.8.2,exo,old,8,2
exo.8.3,exo,old,8,3
exo.8.4,exo,old,8,4
exo.8.5,exo,old,8,5
exo.8.6,exo,old,8,6
exo.8.7,exo,old,8,7
exo.8.8,exo,old,8,8
exo.8.9,exo,old,8,9
exo.8.10,exo,old,8,10
exo.8.11,exo,old,8,11
exo.8.12,exo,old,8,12
exo.8.13,exo,old,8,13
exo.8.14,exo,old,8,14
exo.8.15,exo,old,8,15
exo.8.16,exo,old,8,16
exo.8.17,exo,old,8,17
exo.8.18,exo,old,8,18
exo.8.19,exo,old,8,19
exo.8.20,exo,old,8,20
exo.8.21,exo,old,8,21
exo.8.22,exo,old,8,22
exo.8.23,exo,old,8,23
exo.8.24,exo,old,8,24
exo.8.25,exo,old,8,25
exo.8.26,exo,old,8,26
exo.8.27,exo,old,8,27
exo.8.28,exo,old,8,28
exo.8.29,exo,old,8,29
exo.8.30,exo,old,8,30
exo.8.31,exo,old,8,31
exo.8.32,exo,old,8,32
exo.9.1,exo,old,9,1
exo.9.2,exo,old,9,2
exo.9.3,exo,old,9,3
